state,dimension,count,percentage,total_posts
Estado de México,ACCESS TO FOOD,0,0.0,9
Estado de México,SOCIAL_COHESION,0,0.0,9
Estado de México,OTHER,3,33.33333333333333,9
Ciudad de México,INCOME,12,26.08695652173913,46
Ciudad de México,ACCESS TO HEALTH SERVICES,19,41.30434782608695,46
Ciudad de México,EDUCATIONAL_LAG,2,4.3478260869565215,46
Ciudad de México,ACCESS TO SOCIAL SECURITY,10,21.73913043478261,46
Ciudad de México,HOUSING,0,0.0,46
Ciudad de México,ACCESS TO FOOD,0,0.0,46
Ciudad de México,SOCIAL_COHESION,1,2.1739130434782608,46
Ciudad de México,OTHER,2,4.3478260869565215,46
Morelos,INCOME,9,11.842105263157894,76
Morelos,ACCESS TO HEALTH SERVICES,31,40.78947368421053,76
Morelos,EDUCATIONAL_LAG,0,0.0,76
Morelos,ACCESS TO SOCIAL SECURITY,26,34.21052631578947,76
Morelos,HOUSING,3,3.9473684210526314,76
Morelos,ACCESS TO FOOD,0,0.0,76
Morelos,SOCIAL_COHESION,3,3.9473684210526314,76
Morelos,OTHER,4,5.263157894736842,76
Nayarit,INCOME,1,3.3333333333333335,30
Nayarit,ACCESS TO HEALTH SERVICES,13,43.333333333333336,30
Nayarit,EDUCATIONAL_LAG,0,0.0,30
Nayarit,ACCESS TO SOCIAL SECURITY,10,33.33333333333333,30
Nayarit,HOUSING,2,6.666666666666667,30
Nayarit,ACCESS TO FOOD,0,0.0,30
Nayarit,SOCIAL_COHESION,0,0.0,30
Nayarit,OTHER,4,13.333333333333334,30
Nuevo León,INCOME,15,20.54794520547945,73
Nuevo León,ACCESS TO HEALTH SERVICES,38,52.054794520547944,73
Nuevo León,EDUCATIONAL_LAG,1,1.36986301369863,73
Nuevo León,ACCESS TO SOCIAL SECURITY,16,21.91780821917808,73
Nuevo León,HOUSING,0,0.0,73
Nuevo León,ACCESS TO FOOD,1,1.36986301369863,73
Nuevo León,SOCIAL_COHESION,1,1.36986301369863,73
Nuevo León,OTHER,1,1.36986301369863,73
Oaxaca,INCOME,24,18.461538461538463,130
Oaxaca,ACCESS TO HEALTH SERVICES,65,50.0,130
Oaxaca,EDUCATIONAL_LAG,6,4.615384615384616,130
Oaxaca,ACCESS TO SOCIAL SECURITY,26,20.0,130
Oaxaca,HOUSING,3,2.307692307692308,130
Oaxaca,ACCESS TO FOOD,2,1.5384615384615385,130
Oaxaca,SOCIAL_COHESION,1,0.7692307692307693,130
Oaxaca,OTHER,3,2.307692307692308,130
Puebla,INCOME,25,17.123287671232877,146
Puebla,ACCESS TO HEALTH SERVICES,49,33.56164383561644,146
Puebla,EDUCATIONAL_LAG,12,8.21917808219178,146
Puebla,ACCESS TO SOCIAL SECURITY,34,23.28767123287671,146
Puebla,HOUSING,15,10.273972602739725,146
Puebla,ACCESS TO FOOD,2,1.36986301369863,146
Puebla,SOCIAL_COHESION,7,4.794520547945205,146
Puebla,OTHER,2,1.36986301369863,146
Querétaro,INCOME,27,29.67032967032967,91
Querétaro,ACCESS TO HEALTH SERVICES,25,27.472527472527474,91
Querétaro,EDUCATIONAL_LAG,2,2.197802197802198,91
Querétaro,ACCESS TO SOCIAL SECURITY,37,40.65934065934066,91
Querétaro,HOUSING,0,0.0,91
Querétaro,ACCESS TO FOOD,0,0.0,91
Querétaro,SOCIAL_COHESION,0,0.0,91
Querétaro,OTHER,0,0.0,91
Quintana Roo,INCOME,10,29.411764705882355,34
Quintana Roo,ACCESS TO HEALTH SERVICES,13,38.23529411764706,34
Quintana Roo,EDUCATIONAL_LAG,0,0.0,34
Quintana Roo,ACCESS TO SOCIAL SECURITY,10,29.411764705882355,34
Quintana Roo,HOUSING,0,0.0,34
Quintana Roo,ACCESS TO FOOD,0,0.0,34
Quintana Roo,SOCIAL_COHESION,0,0.0,34
Quintana Roo,OTHER,1,2.941176470588235,34
San Luis Potosí,INCOME,2,33.33333333333333,6
San Luis Potosí,ACCESS TO HEALTH SERVICES,4,66.66666666666666,6
San Luis Potosí,EDUCATIONAL_LAG,0,0.0,6
San Luis Potosí,ACCESS TO SOCIAL SECURITY,0,0.0,6
San Luis Potosí,HOUSING,0,0.0,6
San Luis Potosí,ACCESS TO FOOD,0,0.0,6
San Luis Potosí,SOCIAL_COHESION,0,0.0,6
San Luis Potosí,OTHER,0,0.0,6
Sonora,INCOME,12,16.216216216216218,74
Sonora,ACCESS TO HEALTH SERVICES,23,31.08108108108108,74
Sonora,EDUCATIONAL_LAG,1,1.3513513513513513,74
Sonora,ACCESS TO SOCIAL SECURITY,28,37.83783783783784,74
Sonora,HOUSING,4,5.405405405405405,74
Sonora,ACCESS TO FOOD,0,0.0,74
Sonora,SOCIAL_COHESION,3,4.054054054054054,74
Sonora,OTHER,3,4.054054054054054,74
Tabasco,INCOME,33,24.62686567164179,134
Tabasco,ACCESS TO HEALTH SERVICES,61,45.52238805970149,134
Tabasco,EDUCATIONAL_LAG,1,0.7462686567164178,134
Tabasco,ACCESS TO SOCIAL SECURITY,26,19.402985074626866,134
Tabasco,HOUSING,3,2.2388059701492535,134
Tabasco,ACCESS TO FOOD,6,4.477611940298507,134
Tabasco,SOCIAL_COHESION,0,0.0,134
Tabasco,OTHER,4,2.9850746268656714,134
Tlaxcala,INCOME,5,17.857142857142858,28
Tlaxcala,ACCESS TO HEALTH SERVICES,10,35.714285714285715,28
Tlaxcala,EDUCATIONAL_LAG,0,0.0,28
Tlaxcala,ACCESS TO SOCIAL SECURITY,12,42.857142857142854,28
Tlaxcala,HOUSING,0,0.0,28
Tlaxcala,ACCESS TO FOOD,0,0.0,28
Tlaxcala,SOCIAL_COHESION,1,3.571428571428571,28
Tlaxcala,OTHER,0,0.0,28
Veracruz,INCOME,16,14.545454545454545,110
Veracruz,ACCESS TO HEALTH SERVICES,42,38.18181818181819,110
Veracruz,EDUCATIONAL_LAG,6,5.454545454545454,110
Veracruz,ACCESS TO SOCIAL SECURITY,36,32.72727272727273,110
Veracruz,HOUSING,4,3.6363636363636362,110
Veracruz,ACCESS TO FOOD,3,2.727272727272727,110
Veracruz,SOCIAL_COHESION,1,0.9090909090909091,110
Veracruz,OTHER,2,1.8181818181818181,110
Yucatán,INCOME,16,27.586206896551722,58
Yucatán,ACCESS TO HEALTH SERVICES,21,36.206896551724135,58
Yucatán,EDUCATIONAL_LAG,2,3.4482758620689653,58
Yucatán,ACCESS TO SOCIAL SECURITY,16,27.586206896551722,58
Yucatán,HOUSING,1,1.7241379310344827,58
Yucatán,ACCESS TO FOOD,1,1.7241379310344827,58
Yucatán,SOCIAL_COHESION,0,0.0,58
Yucatán,OTHER,1,1.7241379310344827,58
Chiapas,INCOME,9,9.574468085106384,94
Chiapas,ACCESS TO HEALTH SERVICES,44,46.808510638297875,94
Chiapas,EDUCATIONAL_LAG,11,11.702127659574469,94
Chiapas,ACCESS TO SOCIAL SECURITY,19,20.212765957446805,94
Chiapas,HOUSING,1,1.0638297872340425,94
Chiapas,ACCESS TO FOOD,6,6.382978723404255,94
Chiapas,SOCIAL_COHESION,1,1.0638297872340425,94
Chiapas,OTHER,3,3.1914893617021276,94
