state,dimension,count,percentage,total_posts
Durango,ACCESS TO FOOD,4,2.1739130434782608,184
Durango,SOCIAL_COHESION,0,0.0,184
Durango,OTHER,3,1.6304347826086956,184
Hidalgo,INCOME,44,22.448979591836736,196
Hidalgo,ACCESS TO HEALTH SERVICES,11,5.612244897959184,196
Hidalgo,EDUCATIONAL_LAG,9,4.591836734693878,196
Hidalgo,ACCESS TO SOCIAL SECURITY,94,47.95918367346938,196
Hidalgo,HOUSING,36,18.367346938775512,196
Hidalgo,ACCESS TO FOOD,0,0.0,196
Hidalgo,SOCIAL_COHESION,0,0.0,196
Hidalgo,OTHER,2,1.0204081632653061,196
Estado de México,INCOME,19,20.212765957446805,94
Estado de México,ACCESS TO HEALTH SERVICES,11,11.702127659574469,94
Estado de México,EDUCATIONAL_LAG,4,4.25531914893617,94
Estado de México,ACCESS TO SOCIAL SECURITY,27,28.723404255319153,94
Estado de México,HOUSING,21,22.340425531914892,94
Estado de México,ACCESS TO FOOD,4,4.25531914893617,94
Estado de México,SOCIAL_COHESION,0,0.0,94
Estado de México,OTHER,8,8.51063829787234,94
Ciudad de México,INCOME,33,12.0,275
Ciudad de México,ACCESS TO HEALTH SERVICES,63,22.90909090909091,275
Ciudad de México,EDUCATIONAL_LAG,16,5.818181818181818,275
Ciudad de México,ACCESS TO SOCIAL SECURITY,59,21.454545454545453,275
Ciudad de México,HOUSING,91,33.09090909090909,275
Ciudad de México,ACCESS TO FOOD,5,1.8181818181818181,275
Ciudad de México,SOCIAL_COHESION,3,1.090909090909091,275
Ciudad de México,OTHER,5,1.8181818181818181,275
Morelos,INCOME,53,23.24561403508772,228
Morelos,ACCESS TO HEALTH SERVICES,3,1.3157894736842104,228
Morelos,EDUCATIONAL_LAG,12,5.263157894736842,228
Morelos,ACCESS TO SOCIAL SECURITY,82,35.96491228070175,228
Morelos,HOUSING,70,30.701754385964914,228
Morelos,ACCESS TO FOOD,4,1.7543859649122806,228
Morelos,SOCIAL_COHESION,2,0.8771929824561403,228
Morelos,OTHER,2,0.8771929824561403,228
Nayarit,INCOME,15,18.9873417721519,79
Nayarit,ACCESS TO HEALTH SERVICES,11,13.924050632911392,79
Nayarit,EDUCATIONAL_LAG,4,5.063291139240507,79
Nayarit,ACCESS TO SOCIAL SECURITY,27,34.177215189873415,79
Nayarit,HOUSING,16,20.253164556962027,79
Nayarit,ACCESS TO FOOD,3,3.79746835443038,79
Nayarit,SOCIAL_COHESION,0,0.0,79
Nayarit,OTHER,3,3.79746835443038,79
Nuevo León,INCOME,61,34.07821229050279,179
Nuevo León,ACCESS TO HEALTH SERVICES,15,8.379888268156424,179
Nuevo León,EDUCATIONAL_LAG,8,4.4692737430167595,179
Nuevo León,ACCESS TO SOCIAL SECURITY,53,29.608938547486037,179
Nuevo León,HOUSING,37,20.670391061452513,179
Nuevo León,ACCESS TO FOOD,4,2.2346368715083798,179
Nuevo León,SOCIAL_COHESION,1,0.5586592178770949,179
Nuevo León,OTHER,0,0.0,179
Oaxaca,INCOME,66,20.0,330
Oaxaca,ACCESS TO HEALTH SERVICES,36,10.909090909090908,330
Oaxaca,EDUCATIONAL_LAG,31,9.393939393939393,330
Oaxaca,ACCESS TO SOCIAL SECURITY,113,34.24242424242424,330
Oaxaca,HOUSING,54,16.363636363636363,330
Oaxaca,ACCESS TO FOOD,10,3.0303030303030303,330
Oaxaca,SOCIAL_COHESION,9,2.727272727272727,330
Oaxaca,OTHER,11,3.3333333333333335,330
Puebla,INCOME,87,27.61904761904762,315
Puebla,ACCESS TO HEALTH SERVICES,21,6.666666666666667,315
Puebla,EDUCATIONAL_LAG,37,11.746031746031745,315
Puebla,ACCESS TO SOCIAL SECURITY,72,22.857142857142858,315
Puebla,HOUSING,85,26.984126984126984,315
Puebla,ACCESS TO FOOD,3,0.9523809523809524,315
Puebla,SOCIAL_COHESION,3,0.9523809523809524,315
Puebla,OTHER,7,2.2222222222222223,315
Querétaro,INCOME,49,27.071823204419886,181
Querétaro,ACCESS TO HEALTH SERVICES,22,12.154696132596685,181
Querétaro,EDUCATIONAL_LAG,26,14.3646408839779,181
Querétaro,ACCESS TO SOCIAL SECURITY,39,21.54696132596685,181
Querétaro,HOUSING,28,15.469613259668508,181
Querétaro,ACCESS TO FOOD,4,2.209944751381215,181
Querétaro,SOCIAL_COHESION,2,1.1049723756906076,181
Querétaro,OTHER,11,6.077348066298343,181
Quintana Roo,INCOME,56,41.17647058823529,136
Quintana Roo,ACCESS TO HEALTH SERVICES,13,9.558823529411764,136
Quintana Roo,EDUCATIONAL_LAG,5,3.6764705882352944,136
Quintana Roo,ACCESS TO SOCIAL SECURITY,39,28.676470588235293,136
Quintana Roo,HOUSING,21,15.441176470588236,136
Quintana Roo,ACCESS TO FOOD,0,0.0,136
Quintana Roo,SOCIAL_COHESION,0,0.0,136
Quintana Roo,OTHER,2,1.4705882352941175,136
San Luis Potosí,INCOME,12,37.5,32
San Luis Potosí,ACCESS TO HEALTH SERVICES,5,15.625,32
San Luis Potosí,EDUCATIONAL_LAG,2,6.25,32
San Luis Potosí,ACCESS TO SOCIAL SECURITY,6,18.75,32
San Luis Potosí,HOUSING,7,21.875,32
San Luis Potosí,ACCESS TO FOOD,0,0.0,32
San Luis Potosí,SOCIAL_COHESION,0,0.0,32
San Luis Potosí,OTHER,0,0.0,32
Sonora,INCOME,99,41.078838174273855,241
Sonora,ACCESS TO HEALTH SERVICES,11,4.564315352697095,241
Sonora,EDUCATIONAL_LAG,15,6.224066390041494,241
Sonora,ACCESS TO SOCIAL SECURITY,63,26.141078838174277,241
Sonora,HOUSING,43,17.842323651452283,241
Sonora,ACCESS TO FOOD,5,2.0746887966804977,241
Sonora,SOCIAL_COHESION,1,0.4149377593360996,241
Sonora,OTHER,4,1.6597510373443984,241
Tabasco,INCOME,26,32.91139240506329,79
Tabasco,ACCESS TO HEALTH SERVICES,14,17.72151898734177,79
Tabasco,EDUCATIONAL_LAG,2,2.5316455696202533,79
Tabasco,ACCESS TO SOCIAL SECURITY,18,22.78481012658228,79
Tabasco,HOUSING,14,17.72151898734177,79
Tabasco,ACCESS TO FOOD,1,1.2658227848101267,79
Tabasco,SOCIAL_COHESION,0,0.0,79
Tabasco,OTHER,4,5.063291139240507,79
Tlaxcala,INCOME,4,10.256410256410255,39
Tlaxcala,ACCESS TO HEALTH SERVICES,4,10.256410256410255,39
Tlaxcala,EDUCATIONAL_LAG,5,12.82051282051282,39
Tlaxcala,ACCESS TO SOCIAL SECURITY,12,30.76923076923077,39
Tlaxcala,HOUSING,6,15.384615384615385,39
Tlaxcala,ACCESS TO FOOD,0,0.0,39
Tlaxcala,SOCIAL_COHESION,3,7.6923076923076925,39
Tlaxcala,OTHER,5,12.82051282051282,39
Veracruz,INCOME,78,29.545454545454547,264
Veracruz,ACCESS TO HEALTH SERVICES,30,11.363636363636363,264
Veracruz,EDUCATIONAL_LAG,17,6.4393939393939394,264
Veracruz,ACCESS TO SOCIAL SECURITY,93,35.22727272727273,264
Veracruz,HOUSING,40,15.151515151515152,264
Veracruz,ACCESS TO FOOD,0,0.0,264
Veracruz,SOCIAL_COHESION,0,0.0,264
Veracruz,OTHER,6,2.272727272727273,264
Yucatán,INCOME,22,29.72972972972973,74
Yucatán,ACCESS TO HEALTH SERVICES,6,8.108108108108109,74
Yucatán,EDUCATIONAL_LAG,5,6.756756756756757,74
Yucatán,ACCESS TO SOCIAL SECURITY,24,32.432432432432435,74
Yucatán,HOUSING,10,13.513513513513514,74
Yucatán,ACCESS TO FOOD,4,5.405405405405405,74
Yucatán,SOCIAL_COHESION,2,2.7027027027027026,74
Yucatán,OTHER,1,1.3513513513513513,74
Chiapas,INCOME,32,14.61187214611872,219
Chiapas,ACCESS TO HEALTH SERVICES,21,9.58904109589041,219
Chiapas,EDUCATIONAL_LAG,47,21.461187214611872,219
Chiapas,ACCESS TO SOCIAL SECURITY,54,24.65753424657534,219
Chiapas,HOUSING,38,17.35159817351598,219
Chiapas,ACCESS TO FOOD,11,5.0228310502283104,219
Chiapas,SOCIAL_COHESION,13,5.93607305936073,219
Chiapas,OTHER,3,1.36986301369863,219
